File,Valid_Rays,Prior_NmF2,Prior_hmF2,Post_NmF2,Post_hmF2,Abel_NmF2,Abel_hmF2,Post_Abel_RMSE,Prior_TEC_RMSE,Prior_TEC_MAE,Post_TEC_RMSE,Post_TEC_MAE,RelTEC_TEC_RMSE,RelTEC_TEC_MAE,RelTEC_TEC_bias_TECU,RelTEC_NmF2,RelTEC_hmF2,Processing_Time_s,Status
podTc2_GN04.2025.178.01.02.0016.E19.01_0000.0001_nc,550,,,,,,,,,,,,,,,,,0.0186309814453125,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.01.02.0028.E34.00_0000.0001_nc,567,,,,,,,,,,,,,,,,,0.016167879104614258,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.01.02.0032.E24.01_0000.0001_nc,450,,,,,,,,,,,,,,,,,0.012322187423706055,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.01.03.0035.G27.00_0000.0001_nc,636,,,,,,,,,,,,,,,,,0.026671171188354492,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.01.04.0022.G11.01_0000.0001_nc,713,,,,,,,,,,,,,,,,,0.015339374542236328,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.01.04.0044.C25.00_0000.0001_nc,1094,,,,,,,,,,,,,,,,,0.016437053680419922,Occultation too long
podTc2_GN04.2025.178.01.05.0031.G14.01_0000.0001_nc,451,,,,,,,,,,,,,,,,,0.012650012969970703,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.01.06.0025.G09.01_0000.0001_nc,454,,,,,,,,,,,,,,,,,0.016263723373413086,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.01.06.0080.R17.00_0000.0001_nc,3965,,,,,,,,,,,,,,,,,0.02456974983215332,Occultation too long
podTc2_GN04.2025.178.01.07.0025.C19.00_0000.0001_nc,290,,,,,,,,,,,,,,,,,0.011905908584594727,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.01.07.0026.C32.01_0000.0001_nc,371,,,,,,,,,,,,,,,,,0.011799812316894531,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.01.07.0031.R20.00_0000.0001_nc,675,,,,,,,,,,,,,,,,,0.018780946731567383,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.01.08.0033.C34.00_0000.0001_nc,581,,,,,,,,,,,,,,,,,0.012742757797241211,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.01.09.0026.E04.01_0000.0001_nc,485,,,,,,,,,,,,,,,,,0.015265941619873047,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.01.09.0026.G15.00_0000.0001_nc,441,,,,,,,,,,,,,,,,,0.02179098129272461,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.01.09.0026.R03.00_0000.0001_nc,386,,,,,,,,,,,,,,,,,0.015287637710571289,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.01.09.0029.E15.00_0000.0001_nc,386,,,,,,,,,,,,,,,,,0.015427589416503906,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.01.09.0030.R18.00_0000.0001_nc,508,,,,,,,,,,,,,,,,,0.014143705368041992,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.01.09.0030.R19.00_0000.0001_nc,407,,,,,,,,,,,,,,,,,0.016060590744018555,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
